診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
初診,保険,初診料,288点,1231,354，528点
初診,自費,初診料,288点,1,288点
初診,保険,夜間・早朝等加算（初診）,50点,124,6，200点
初診,保険,時間外加算（初診）,85点,1,85点
再診,保険,乳幼児加算（再診）,38点,3,114点
再診,保険,再診料,73点,782,57，086点
再診,保険,外来管理加算,52点,477,24，804点
再診,保険,夜間・早朝等加算（再診）,50点,84,4，200点
再診,保険,明細書発行体制等加算,1点,825,825点
再診,保険,電話等再診料,73点,43,3，139点
医学管理,保険,乳幼児夜間加算（小児科再診）（小児科外来診療料）,65点,6,390点
医学管理,保険,乳幼児夜間加算（小児科初診）（小児科外来診療料）,85点,16,1，360点
医学管理,保険,乳幼児感染予防策加算（小児科外来診療料等・診療報酬上臨時的取扱）,50点,461,23，050点
医学管理,保険,乳幼児時間外加算（再診）（小児科外来診療料）,65点,1,65点
医学管理,保険,乳幼児時間外加算（初診）（小児科外来診療料）,85点,1,85点
医学管理,保険,二類感染症患者入院診療加算（外来診療・診療報酬上臨時的取扱）,250点,254,63，500点
医学管理,保険,二類感染症患者入院診療加算（電話等診療・臨取）（重点措置）,500点,43,21，500点
医学管理,保険,傷病手当金意見書交付料,100点,2,200点
医学管理,保険,小児抗菌薬適正使用支援加算（小児科外来診療料）,80点,133,10，640点
医学管理,保険,小児科外来診療料（処方箋を交付）再診時,406点,157,63，742点
医学管理,保険,小児科外来診療料（処方箋を交付）初診時,599点,306,183，294点
医学管理,保険,特定疾患療養管理料（診療所）,225点,10,2，250点
医学管理,保険,診療情報提供料（１）,250点,23,5，750点
医学管理,保険,院内トリアージ実施料（診療報酬上臨時的取扱）,300点,259,77，700点
医学管理,保険,難病外来指導管理料,270点,1,270点
医学管理,保険,高度難聴指導管理料（イ以外）,420点,8,3，360点
在宅,保険,在宅持続陽圧呼吸療法指導管理料２,250点,5,1，250点
在宅,保険,在宅持続陽圧呼吸療法材料加算,100点,5,500点
在宅,保険,在宅持続陽圧呼吸療法用治療器加算（ＣＰＡＰを使用）,1，000点,5,5，000点
投薬,保険,一般名処方加算１（処方箋料）,7点,586,4，102点
投薬,保険,一般名処方加算２（処方箋料）,5点,425,2，125点
投薬,保険,処方箋料（その他）,68点,1745,118，660点
投薬,自費,処方箋料（その他）,68点,1,68点
投薬,保険,特定疾患処方管理加算１（処方箋料）,18点,5,90点
投薬,保険,特定疾患処方管理加算２（処方箋料）,66点,21,1，386点
注射,保険,点滴注射（その他）（入院外）,49点,3,147点
注射,保険,皮内、皮下及び筋肉内注射,20点,3,60点
処置,保険,副鼻腔洗浄（その他）（片）,25点,10,250点
処置,保険,副鼻腔自然口開大処置,25点,1024,25，600点
処置,保険,創傷処置（１００ｃｍ２未満）,52点,1,52点
処置,保険,口腔、咽頭処置,14点,8,112点
処置,保険,耳処置,25点,242,6，050点
処置,自費,耳処置,25点,1,25点
処置,保険,耳垢栓塞除去（複雑）（両）,180点,22,3，960点
処置,保険,耳垢栓塞除去（複雑）（片）,100点,16,1，600点
処置,保険,耳管処置１（片）,36点,6,216点
処置,保険,血腫穿刺,80点,1,80点
処置,保険,超音波ネブライザー,24点,188,4，512点
処置,保険,鼓室処置（片）,55点,11,605点
処置,保険,鼻処置,14点,1113,15，582点
手術,保険,下甲介粘膜レーザー焼灼術（両側）,2，910点,1,2，910点
手術,保険,咽頭異物摘出術（簡単）,500点,1,500点
手術,保険,外耳道異物除去術（単純）,260点,3,780点
手術,保険,鼻腔粘膜焼灼術,1，080点,12,12，960点
検査,保険,γ－ＧＴ,11点,2,22点
検査,保険,インフルエンザウイルス抗原定性,139点,29,4，031点
検査,保険,カリウム,11点,2,22点
検査,保険,クレアチニン,11点,2,22点
検査,保険,グルコース,11点,2,22点
検査,保険,チンパノメトリー,340点,5,1，700点
検査,保険,ナトリウム及びクロール,11点,2,22点
検査,保険,パワー・ベクトル分析加算,200点,24,4，800点
検査,保険,ビタミンＢ１２,144点,2,288点
検査,保険,免疫学的検査判断料,144点,120,17，280点
検査,保険,平衡機能検査（標準検査）,20点,47,940点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,32,9，600点
検査,保険,微生物学的検査判断料,150点,35,5，250点
検査,保険,末梢血液一般検査,21点,3,63点
検査,保険,末梢血液像（自動機械法）,15点,1,15点
検査,保険,検査逓減,-10％,14,-815点
検査,保険,標準純音聴力検査,350点,141,49，350点
検査,保険,特異的ＩｇＥ半定量・定量,110点,2165,83，710点
検査,保険,生化学的検査（１）判断料,144点,3,432点
検査,保険,生化学的検査（２）判断料,144点,1,144点
検査,保険,簡易聴力検査（気導純音聴力）,110点,40,4，400点
検査,保険,細菌培養同定検査（その他）,160点,7,1，120点
検査,保険,細菌培養同定検査（気道）,160点,1,160点
検査,保険,細菌薬剤感受性検査（１菌種）,170点,1,170点
検査,保険,細菌薬剤感受性検査（２菌種）,220点,3,660点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,8,5，760点
検査,保険,耳鳴検査,400点,13,5，200点
検査,保険,脳波検査判断料２,180点,8,1，440点
検査,保険,血液学的検査判断料,125点,3,375点
検査,保険,超音波検査（断層撮影法）（その他）,350点,20,7，000点
検査,保険,重心動揺計,250点,24,6，000点
検査,保険,静脈性嗅覚検査,45点,3,135点
検査,保険,非特異的ＩｇＥ定量,100点,56,5，600点
検査,保険,鼻腔・咽頭拭い液採取,5点,70,350点
検査,保険,Ａ群β溶連菌迅速試験定性,127点,1,127点
検査,保険,ＡＬＰ,11点,2,22点
検査,保険,ＡＬＴ,17点,2,34点
検査,保険,ＡＳＴ,17点,2,34点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,2,22点
検査,保険,Ａｍｙ,11点,2,22点
検査,保険,Ｂ－Ｃ,6点,6,36点
検査,保険,Ｂ－Ｖ,35点,59,2，065点
検査,保険,ＢＩＬ／総,11点,2,22点
検査,保険,ＢＵＮ,11点,2,22点
検査,保険,ＣＲＰ,16点,1,16点
検査,保険,ＣｈＥ,11点,2,22点
検査,保険,Ｃｕ,23点,2,46点
検査,保険,ＥＦ－喉頭,600点,53,31，800点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,68,40，800点
検査,保険,ＦＴ３,127点,1,127点
検査,保険,ＦＴ４,127点,1,127点
検査,保険,Ｆｅ,11点,2,22点
検査,保険,ＨｂＡ１ｃ,49点,1,49点
検査,保険,ＬＤ,11点,2,22点
検査,保険,Ｓ－Ｍ,61点,8,488点
検査,保険,ＳＡＲＳ－ＣｏＶ－２抗原検出（定性）,300点,59,17，700点
検査,保険,ＳＡＲＳ－ＣｏＶ－２核酸検出（検査委託以外）,700点,28,19，600点
検査,保険,ＴＰ,11点,2,22点
検査,保険,ＴＳＨ,104点,1,104点
検査,保険,ＵＡ,11点,2,22点
検査,保険,Ｚｎ,140点,2,280点
画像,保険,コンピューター断層診断,450点,7,3，150点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,7,840点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,7,3，920点
病理診断・その他,保険,乳幼児加算（救急医療管理加算・臨時的取扱）（外来診療・往診等）,400点,2,800点
病理診断・その他,保険,小児加算（救急医療管理加算・臨時的取扱）（外来診療・往診等）,200点,6,1，200点
病理診断・その他,保険,救急医療管理加算１（診療報酬上臨時的取扱）（ＣＯＶ・外来診療）,950点,33,31，350点
保険外費用,自費,医療補助金請求書,500円,1,500円
保険外費用,自費,血液型,2，500円,4,10，000円
保険外費用,自費,補装具費支給意見書,3，000円,1,3，000円
保険外費用,保険,診察券代100円,100円,1,100円
保険外費用,保険,診断書（普通）1000円,1，000円,7,7，000円
合計,合　計,点数合計,,,1，487，788点
,,金額合計,,,20，600円
